id,asset_number,name,stock_type,location,quantity_held,quantity_booked,quantity_available,quantity_counted
49693,100371,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49694,100372,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49695,100373,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49696,100374,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46470,100375,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46471,100376,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
49699,100377,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49700,100379,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49701,100380,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49702,100381,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49703,100382,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49704,100384,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49705,100385,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46472,100386,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46473,100388,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
49708,100390,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49709,100391,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49710,100392,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46474,100393,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46475,100394,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
49713,100395,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49714,100396,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46476,100397,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
49716,100398,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46477,100399,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46478,100400,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
49719,100401,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49720,100402,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46479,100403,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46480,100404,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
49723,100406,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49724,100407,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46481,100408,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
49726,100409,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46482,100410,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
49728,100411,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46483,100412,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
49730,100413,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49731,100414,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49732,100415,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46484,100416,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46485,100417,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
49735,100418,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46486,100419,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46487,100421,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
49738,100422,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49739,100423,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46488,100424,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
49741,100425,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46489,100426,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
49743,100427,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49744,100428,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49745,100429,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49746,100430,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49747,100432,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46490,100433,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
49749,100434,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49750,100435,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49751,100436,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46491,100437,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46492,100438,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
49754,100440,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49755,100441,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46493,100442,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
49757,100443,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49758,100444,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49759,100445,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49760,100446,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46494,100447,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46495,100448,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46496,100449,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
49764,100450,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49765,100451,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49766,100452,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49767,100453,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49768,100456,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49769,100457,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49770,100458,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46497,100459,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
49772,100460,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49773,100461,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
49774,100462,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46498,100464,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
49776,100465,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46499,100466,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
49778,100467,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49779,100468,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49780,100469,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49781,100470,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49782,100471,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46500,100472,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46501,100473,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
49785,100474,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49786,100475,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46502,100476,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46503,100477,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46504,100478,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46505,100479,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
49791,100480,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49792,100482,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49793,100483,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49794,100484,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49795,100485,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46506,100486,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46507,100487,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
49798,100488,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49799,100490,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49800,100491,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46508,100492,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
49802,100493,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46509,100495,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46510,100496,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
49805,100497,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49806,100498,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46511,100499,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46512,100500,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46513,100501,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
49810,100502,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49811,100503,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46514,100504,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
49813,100505,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49814,100506,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46400,#100507,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
49815,100508,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49816,100509,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49817,100510,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49818,100511,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49819,100512,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49820,100513,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46515,100514,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46516,100515,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46517,100516,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46518,104147,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
49825,600228,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46519,600229,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
49827,600230,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49828,600231,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49829,600232,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49830,600233,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49831,600234,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49832,600235,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49833,600236,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46520,600237,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
49835,600238,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49836,600239,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46521,600240,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
49838,600241,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49839,600242,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49840,600243,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49841,600244,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49842,600245,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49843,600246,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49844,600247,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49845,600248,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49846,600249,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49847,600250,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49848,600251,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49849,600252,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49850,600253,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49851,600254,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46522,600255,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46523,600256,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46524,600257,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46525,600258,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
49856,600259,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46526,600260,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
49858,600261,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49859,600262,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46527,600263,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46528,600264,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
49862,600265,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49863,600266,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49864,600267,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49865,600268,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46529,600269,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
49867,600270,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49868,600271,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49869,600272,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46530,600273,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46531,600274,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46532,600275,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
49873,600276,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49874,600277,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46533,600278,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
49876,600436,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49877,600437,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46534,600438,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46535,600439,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46536,600440,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
49881,600441,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49882,600442,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49883,600443,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49884,600444,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49885,600445,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49886,600446,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49887,600447,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49888,600448,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49889,600449,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49890,600450,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49891,600451,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46537,600452,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
49893,600453,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46538,600454,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
49895,600455,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49896,600456,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46539,600457,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
49898,600458,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49899,600459,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49900,600460,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46540,600461,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
49902,600462,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49903,600463,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49904,600464,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46541,600465,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
49906,600466,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49907,600467,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49908,600468,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49909,600469,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49910,600470,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49911,600471,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49912,600472,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49913,600473,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49914,600474,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46542,600475,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
49916,600476,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49917,600477,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49918,600478,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49919,600479,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49920,600480,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49921,600481,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49922,600482,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46543,600483,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46544,600484,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
49925,600485,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49926,600486,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49927,600487,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46545,600488,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46546,600489,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
49930,600490,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49931,600491,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49932,600492,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46547,600493,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
49934,600494,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49935,600495,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49936,600496,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49937,600497,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49938,600498,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49939,600499,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49940,600500,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49941,600501,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49942,600502,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49943,600503,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46548,600504,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
49945,600505,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49946,600506,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49947,600507,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49948,600508,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49949,600509,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46549,600510,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
49951,600511,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49952,600512,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49953,600513,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49954,600514,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46550,600515,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
49956,600516,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49957,600517,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49958,600518,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49959,600519,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46551,600520,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
49961,600521,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49962,600522,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49963,600523,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46552,600524,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46553,600525,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46554,600526,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46555,600527,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46556,600528,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46557,600529,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
49970,600530,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49971,600531,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49972,600532,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49973,600533,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49974,600534,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49975,600535,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49976,600536,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49977,600537,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49978,600538,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49979,600539,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46558,600540,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
49981,600541,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49982,600542,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49983,600543,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49984,600544,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46559,600545,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
49986,600546,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49987,600547,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49988,600548,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46560,600549,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
49990,600550,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49991,600551,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49992,600552,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46561,600553,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46562,600554,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
49995,600555,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49996,600556,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49997,600557,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49998,600558,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
49999,600559,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
50000,600560,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
50001,600561,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46563,600562,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
50003,600563,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
50004,600564,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
50005,600565,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
50006,600566,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46564,600567,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
50008,600568,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
50009,600569,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46565,600570,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
50011,600571,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
50012,600572,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
50013,600573,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46566,600574,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
50015,600575,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46567,600576,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
50017,600577,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
50018,600578,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
50019,600579,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
50020,600580,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
50021,600581,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
50022,600582,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46568,600583,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
50024,600584,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46569,600585,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46570,600586,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46571,600587,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
50028,600588,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
50029,600589,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
50030,600590,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46572,600591,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
50032,600592,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
50033,600593,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
50034,600594,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
50035,600595,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
50036,600596,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
50037,600597,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
50038,600598,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
50039,600599,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
50040,600600,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
50041,600601,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46573,600602,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
46574,600603,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
50044,600604,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
50045,600605,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46575,600606,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
50047,600607,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
50048,600608,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
50049,600609,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
50050,600610,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
50051,600611,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
50052,600612,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
50053,600613,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
50054,600614,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
50055,600615,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
50056,600616,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
50057,600617,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
50058,600618,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46576,600619,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
50060,600620,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
50061,600621,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
50062,600622,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
50063,600623,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
50064,600624,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
50065,600625,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
50066,600626,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
50067,600627,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
50068,600628,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46577,600629,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
50070,600630,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
46578,600631,CF016A1P005m,Rental,"",1.0,0.0,1.0,0
50072,600632,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
50073,600633,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
50074,600634,CF016A1P005m,Rental,"",1.0,0.0,1.0,1.0
